{ad25a031-880b-4f88-ac12-82d6c52fbdea} event:/char/badeline/appear
{9994822e-a354-4db7-9a23-f071499fed26} event:/Ingeste/game/05_restore/trapdoor_fromtop
{dd7fbc11-a2f9-470f-ac1d-f539c6377aee} event:/Ingeste/game/06_stronghold/arrowblock_activate
{2fb0bd6e-573e-4db1-a716-e85f91ea7e60} event:/Ingeste/game/06_stronghold/arrowblock_break
{463297e3-dc83-4d55-9408-fe080a63bdeb} event:/Ingeste/game/06_stronghold/arrowblock_debris
{d503ca7e-75f3-4633-80d4-cde66e17f20e} event:/Ingeste/game/06_stronghold/arrowblock_move
{bc7f383d-600d-4641-8b8b-c1d7831364f6} event:/Ingeste/game/06_stronghold/arrowblock_move_child
{7be5cd95-4bb2-4f09-9c3d-0787dd758fd7} event:/Ingeste/game/06_stronghold/arrowblock_reappear
{a73bb85b-eab7-40ee-8f4e-d27e4798a395} event:/Ingeste/game/06_stronghold/arrowblock_reform_begin
{ced5b61b-1e4c-4fae-aa51-12b868fe1884} event:/Ingeste/game/06_stronghold/arrowblock_side_depress
{229f495b-ee53-44b5-9c6a-26548cf1965f} event:/Ingeste/game/06_stronghold/arrowblock_side_release
{1ed9b058-e7f2-4d19-97d8-062f5eaaed30} event:/Ingeste/game/06_stronghold/cloud_blue_boost
{278515c7-8098-40f3-8b27-b6a8949e314e} event:/Ingeste/game/06_stronghold/cloud_pink_boost
{b43fa5e2-9eb5-4baf-9487-1db9ed0294be} event:/Ingeste/game/06_stronghold/cloud_pink_reappear
{0af3b365-d8c7-4132-840f-1a35ed016833} event:/Ingeste/game/06_stronghold/gondola_cliffmechanism_start
{38eac290-f610-4248-b4f3-466a0210881a} event:/Ingeste/game/06_stronghold/gondola_finish
{f405e4f5-a0d6-472c-9ee3-80d7f9cf6da1} event:/Ingeste/game/06_stronghold/gondola_halted_loop
{3daa0cca-e189-493a-bd8d-4f130e13332c} event:/Ingeste/game/06_stronghold/gondola_movement_loop
{ff869cd3-fee7-4f37-8099-47559d2b922f} event:/Ingeste/game/06_stronghold/gondola_restart
{8ae76f31-1dc3-4fa5-8de6-ff2151251e5c} event:/Ingeste/game/06_stronghold/gondola_scaryvines_01
{656b4819-7350-417c-8b63-fcd516ced15c} event:/Ingeste/game/06_stronghold/gondola_scaryvines_02
{d8ebd17a-b796-453d-8e86-1537ba9d0372} event:/Ingeste/game/06_stronghold/gondola_scaryvines_03
{fe119b4c-d43b-4115-8baa-747c4bd2522a} event:/Ingeste/game/06_stronghold/gondola_theo_fall
{742ddc36-1f5b-4c41-8006-48ef2498e5e0} event:/Ingeste/game/06_stronghold/gondola_theo_lever_fail
{7825679b-440c-42bd-be28-7bd6344bf1f1} event:/Ingeste/game/06_stronghold/gondola_theo_lever_start
{3438718e-41d6-4a47-9c58-052b6cab0dbc} event:/Ingeste/game/06_stronghold/gondola_theo_recover
{ecc96ec0-8429-4367-af5a-00af7d2f9dc0} event:/Ingeste/game/06_stronghold/gondola_theoselfie_halt
{ac5806d5-b83f-4a2b-bf58-e52dcc271f51} event:/Ingeste/game/06_stronghold/greenbooster_dash
{91575470-b377-497a-9c29-b789086c264d} event:/Ingeste/game/06_stronghold/greenbooster_end
{5dbb08e5-e59d-4ed8-876a-99d1ca0303a4} event:/Ingeste/game/06_stronghold/greenbooster_enter
{210702e1-99f0-4ee3-8e37-6383cfa810f8} event:/Ingeste/game/06_stronghold/greenbooster_reappear
{5ed23877-4220-438b-8774-eadaca1aa939} event:/Ingeste/game/06_stronghold/snowball_impact
{e25db047-0077-4db4-928f-f3a3029e1481} event:/Ingeste/game/06_stronghold/snowball_spawn
{d6cd0e41-28fd-4333-849f-ba3b01473aae} event:/Ingeste/game/06_stronghold/stone_blockade
{fffc45e0-bfdd-4d4f-8934-bd71e586bb9c} event:/Ingeste/game/06_stronghold/whiteblock_fallthru
{6e1395ce-daa6-427a-8263-41d1b1ce8a6a} event:/Ingeste/game/07_hell/bladespinner_spin
{42dacc07-8e16-4f18-9f4f-06342fe5bfcc} event:/Ingeste/game/07_hell/button_activate
{c9d3ddfb-572c-47f4-b321-672d3e579eed} event:/Ingeste/game/07_hell/button_depress
{c178109e-84ff-4e47-b6fd-6c10a16a85c2} event:/Ingeste/game/07_hell/button_return
{40534ddb-1471-4d68-b194-50400cdd252f} event:/Ingeste/game/07_hell/crackedwall_vanish
{55999e80-f5c0-4209-9906-83303131b4ba} event:/Ingeste/game/07_hell/crystaltheo_break_free
{d85594ba-737c-4f46-ae71-50e6ad5b72d4} event:/Ingeste/game/07_hell/crystaltheo_hit_ground
{f2228dc8-236d-4c1a-b3cf-a071a0be76fc} event:/Ingeste/game/07_hell/crystaltheo_hit_side
{d42acb7c-48aa-4d0c-b29c-10556867c380} event:/Ingeste/game/07_hell/eye_pulse
{a289d152-c5e6-46e6-9f87-c4f574f16d45} event:/Ingeste/game/07_hell/eyebro_eyemove
{5b0965d6-0291-447a-9cbd-3bfa81e7384b} event:/Ingeste/game/07_hell/eyewall_bounce
{d2021520-1125-4286-84b9-fff280d35136} event:/Ingeste/game/07_hell/eyewall_destroy
{ea07ac0d-8849-4f2f-b37e-76522745bd49} event:/Ingeste/game/07_hell/gate_main_close
{ada3b8b6-5b20-484c-a308-e0d0c8e61c44} event:/Ingeste/game/07_hell/gate_main_open
{36981e1f-c671-4ef7-a52b-1466fe9a14b4} event:/Ingeste/game/07_hell/gate_theo_close
{8c29cfc1-cc6c-4bf8-bb05-d7d2440f4311} event:/Ingeste/game/07_hell/gate_theo_open
{eeba4f3a-faff-444e-82cf-074082ced595} event:/Ingeste/game/07_hell/key_unlock_dark
{a2f015e8-1c5e-4a65-9238-29cbf3014bc0} event:/Ingeste/game/07_hell/key_unlock_light
{93ecb3a6-8a21-4a56-8249-1f80af9273df} event:/Ingeste/game/07_hell/mainmirror_reveal
{afd31169-ce21-41f4-b661-0ab60d0f339c} event:/Ingeste/game/07_hell/mainmirror_torch_lit_1
{c809e34d-b9e7-467d-8593-c62e561f82f5} event:/Ingeste/game/07_hell/mainmirror_torch_lit_2
{144267a0-552d-4882-882a-f89a813057d3} event:/Ingeste/game/07_hell/mainmirror_torch_loop
{8a57eccd-7a62-42a1-9f8c-a8bcea4da487} event:/Ingeste/game/07_hell/redbooster_dash
{61ff50c6-726e-4fd4-a4d4-c5ff785f21b1} event:/Ingeste/game/07_hell/redbooster_end
{f027df42-bcb6-4e36-985b-7242e7fd79a0} event:/Ingeste/game/07_hell/redbooster_enter
{140a1512-5546-4a77-8d40-3827daa2055a} event:/Ingeste/game/07_hell/redbooster_move
{0616e1c7-4e65-431b-8d25-f08ff17f9acf} event:/Ingeste/game/07_hell/redbooster_reappear
{3de79aff-d806-4dec-8677-5aaa328e4493} event:/Ingeste/game/07_hell/room_lightlevel_down
{7fa4fc9f-6d11-4f0b-b7cd-a5e792acfa5f} event:/Ingeste/game/07_hell/room_lightlevel_up
{53fb9686-1ec8-44da-9b23-0170c6debb7c} event:/Ingeste/game/07_hell/seeker_aggro
{65942437-b12d-4038-ac46-83f199c36dd0} event:/Ingeste/game/07_hell/seeker_booped
{801535c5-eb71-4463-bf50-b1d84963c2ac} event:/Ingeste/game/07_hell/seeker_dash
{4c1c4559-30f6-42c7-b027-66f4b50d9df5} event:/Ingeste/game/07_hell/seeker_dash_turn
{068f9b48-5b89-42b8-b709-0a83fd65d2ff} event:/Ingeste/game/07_hell/seeker_death
{3c33f8e9-a168-4598-8f1c-7ecebfe15cc4} event:/Ingeste/game/07_hell/seeker_hit_lightwall
{fdc70a7b-6a0d-4672-8833-b217bfbc1434} event:/Ingeste/game/07_hell/seeker_hit_normal
{cd010794-6776-4b24-a1e6-46f2697c9a47} event:/Ingeste/game/07_hell/seeker_playercontrolstart
{63426d4c-7706-4791-8e14-091561c1616d} event:/Ingeste/game/07_hell/seeker_revive
{3e91e050-923b-47b0-9ad2-c4d37d2f47bc} event:/Ingeste/game/07_hell/seeker_statue_break
{ce87354f-e30c-4c6f-8b0e-bd89a6b49a4c} event:/Ingeste/game/07_hell/swapblock_move
{91e23e43-bfbf-4ebb-8027-cec8850abfe7} event:/Ingeste/game/07_hell/swapblock_move_end
{9bfcf77e-dea8-4dc2-915e-7a9144e219de} event:/Ingeste/game/07_hell/swapblock_return
{62f78cda-ef6f-4fa4-af84-f67ea9ffddbf} event:/Ingeste/game/07_hell/swapblock_return_end
{07d2da3b-4f8a-4120-afa0-23c69675f4e3} event:/Ingeste/game/07_hell/torch_activate
{62a0d222-ed45-4d27-8cfb-dea221818048} event:/Ingeste/game/08_truth/bobcube_activate
{27f7b629-0082-4604-9089-fecea16bdf76} event:/Ingeste/game/08_truth/bobcube_impact
{6f9f427c-4002-409d-ac96-deb5c9a9efc7} event:/Ingeste/game/08_truth/bobcube_move_loop
{9172113f-5d2b-484e-a46f-4c6ec32a73dc} event:/Ingeste/game/08_truth/bobcube_rest
{ea0d8d53-6372-4dda-a5de-c2a4cec98ea1} event:/Ingeste/game/08_truth/bobcube_rest_waypoint
{819e82d4-67dc-4502-b29f-20e0d58db75a} event:/Ingeste/game/08_truth/bobcube_return_loop
{3a939478-eb6c-4a2d-b002-ab61ace928da} event:/Ingeste/game/08_truth/chara_boss_spikes_burst
{c91fcd3d-ee95-405f-a2f8-d9467d1d89eb} event:/Ingeste/game/08_truth/chara_freakout_1
{25b628da-775f-4f16-ae50-8ea26a2e67cc} event:/Ingeste/game/08_truth/chara_freakout_2
{8961687a-11ed-4ff3-a0b9-bf9fe86caf62} event:/Ingeste/game/08_truth/chara_freakout_3
{2559ccd5-3064-4d39-b28b-98834d2d1c8a} event:/Ingeste/game/08_truth/chara_freakout_4
{ad414d69-6aec-41aa-aa40-0815f18d702c} event:/Ingeste/game/08_truth/chara_freakout_5
{672debb0-2e89-46c8-b21a-24f87ddfe69e} event:/Ingeste/game/08_truth/chara_freakout_6
{171fa2ce-2822-4d9d-8159-fc598f960162} event:/Ingeste/game/08_truth/chara_heartgem_slice
{d297a96b-fcf1-42b5-a5ae-f26dee42088d} event:/Ingeste/game/08_truth/chara_hug_image_1
{b5d6542e-7a6d-4513-880f-6134cd911079} event:/Ingeste/game/08_truth/chara_hug_image_2
{3585d66b-2646-4f49-94bc-47a8f9de5f7c} event:/Ingeste/game/08_truth/chara_hug_image_3
{6f374003-ba57-47e6-bc4e-c16da7fa43ee} event:/Ingeste/game/08_truth/chara_pull_cliffbreak
{2e58a88e-8af0-42b8-9c1b-aa0202e1e5b4} event:/Ingeste/game/08_truth/chara_pull_impact
{4aa0b066-956f-494a-b5e3-e9ebf8e7d912} event:/Ingeste/game/08_truth/chara_pull_rumble_loop
{453fe880-4e43-4e43-b5ef-f8d174a459e3} event:/Ingeste/game/08_truth/chara_pull_whooshdown
{45d224b9-1b94-4caf-a584-6ec126cdb908} event:/Ingeste/game/08_truth/fall_spike_smash
{54552686-d228-4a1e-bc28-a7d20a3c41d8} event:/Ingeste/game/08_truth/fallblock_boss_impact
{5ccef9de-8615-4a4a-8a5c-9c4a7f4dc7d3} event:/Ingeste/game/08_truth/fallblock_boss_shake
{736d8101-1a8d-4338-b872-699597a9a6fd} event:/Ingeste/game/08_truth/free_falling
{f3895f4d-7529-483f-9d2a-1cfbdf5b6062} event:/Ingeste/game/08_truth/hug_chara_heart_shine
{af150953-e4bf-4b48-82e4-2b98dcbc2c58} event:/Ingeste/game/08_truth/hug_levelup_text_in
{6c2eac5e-6218-47d2-b339-53613b118fbf} event:/Ingeste/game/08_truth/hug_levelup_text_out
{a964ea58-ecb7-4cfa-a395-532238721243} event:/Ingeste/game/08_truth/pinballbumper_hit
{f2b318df-17d0-4abc-ad1b-7ff462f19b17} event:/Ingeste/game/08_truth/pinballbumper_reset
{1d08653e-d5ec-4847-b432-738ce7239ce0} event:/Ingeste/game/08_truth/scaryvines_retreat
{7fbce2f7-f156-4d9c-b92f-4bc65f9cd3b5} event:/Ingeste/game/08_truth/scaryvines_whoosh
{db302c86-a762-4264-b1a9-ade17732bfd2} event:/Ingeste/game/08_truth/ultrasecret_dashflavour
{58a86973-4890-412a-9112-5f2c4adc6e0f} event:/Ingeste/game/08_truth/ultrasecret_heartappear
{abbcd548-3b8d-4532-bea9-8a0c5853c108} event:/Ingeste/game/08_truth/ultrasecret_torch_1
{f55cdbc2-5994-4748-b0b7-43f23860d93b} event:/Ingeste/game/08_truth/ultrasecret_torch_2
{e8522c8a-6b04-4c1d-bfa9-380ae4967ff4} event:/Ingeste/game/08_truth/ultrasecret_torch_3
{4ff0bc13-a49d-4d54-b799-b5e932600a3c} event:/Ingeste/game/08_truth/ultrasecret_torch_4
{d204e5ef-60cd-49d1-84d2-834c59024a47} event:/Ingeste/game/08_truth/warpstar_bubble_bounce
{76b4f2a8-16b3-4a90-a4a1-a7dbc4cf6201} event:/Ingeste/game/08_truth/warpstar_bubble_get
{14e242d7-f5d2-4096-a7ef-2adc6d719c1b} event:/Ingeste/game/08_truth/warpstar_bubble_renew
{d85de15b-a48b-40cb-8c09-969142e9a6d3} event:/Ingeste/game/08_truth/warpstar_get
{e56ef575-ed78-47a4-aff8-9a719e62e52c} event:/Ingeste/game/08_truth/warpstar_reappear
{9757ea46-c835-44c4-8baf-97aed9d235d5} event:/Ingeste/game/08_truth/warpstar_renew
{6da57b32-a65e-4f7f-9bea-b12f45d96de5} event:/Ingeste/game/08_truth/warpstar_state_bump
{b6d8fb4e-c729-49d8-ae7b-a39979810774} event:/Ingeste/game/08_truth/warpstar_state_end
{7fbba6c9-3d7a-4f08-8a05-1c9a6945cbbf} event:/Ingeste/game/08_truth/warpstar_state_loop
{69010452-7a5d-410e-a92f-129f3ef2708e} event:/Ingeste/game/08_truth/warpstar_state_warning
{42970371-e0be-49e9-9e57-4b63cc4db3e1} event:/Ingeste/game/09_beyondsummit/altitude_count
{e6212ec5-94ce-4cb1-a854-9220c0dfb4d1} event:/Ingeste/game/09_beyondsummit/checkpoint_confetti
{1bbea72d-be9c-4b6e-a447-1f00929c7d1d} event:/Ingeste/game/09_beyondsummit/gem_get
{29cbdd11-f31a-443e-a69d-ecf896594810} event:/Ingeste/game/09_beyondsummit/gem_unlock_1
{c94587c3-3bf4-4f40-97d4-d7818c8eea08} event:/Ingeste/game/09_beyondsummit/gem_unlock_2
{dd51205b-37ec-4a76-915d-7a857ad19e57} event:/Ingeste/game/09_beyondsummit/gem_unlock_3
{b18df6d5-b716-400f-88e3-a0228534f037} event:/Ingeste/game/09_beyondsummit/gem_unlock_4
{5753c3c5-64bd-486d-b1cf-1fc9982f348d} event:/Ingeste/game/09_beyondsummit/gem_unlock_5
{9d1da3ee-e1a8-4e20-8110-c158e8d5229a} event:/Ingeste/game/09_beyondsummit/gem_unlock_6
{5c30eb33-6310-4776-8d13-387869613b60} event:/Ingeste/game/09_beyondsummit/gem_unlock_7
{19e0e08f-fec2-49bd-9f98-8c7905658328} event:/Ingeste/game/09_beyondsummit/gem_unlock_complete
{0b7a6220-ef1f-43c8-bea6-bcb4bb087212} event:/Ingeste/game/15_castle/fire_flame
{4555b85f-9c11-4ceb-ae56-3d7e1dbef9fa} event:/Ingeste/game/15_castle/king_cinematic_trident
{cc3e4b0f-98c2-4877-b7fa-0ef5f4b98a45} event:/Ingeste/game/18_heart/bounceblock_break
{d261860d-79f8-4b00-81ff-b602914d8dee} event:/Ingeste/game/18_heart/bounceblock_reappear
{db8b8794-3e80-4ad2-88e8-fa2c64aea79d} event:/Ingeste/game/18_heart/bounceblock_touch
{e5559474-fe06-4723-ae46-fcaa996f2df2} event:/Ingeste/game/18_heart/conveyor_activate
{69c3523e-0831-4c89-94a5-08f8717ca23a} event:/Ingeste/game/18_heart/frontdoor_heartfill
{772dfe92-96f0-4637-aa96-214152199704} event:/Ingeste/game/18_heart/frontdoor_unlock
{8bc4da10-a7c2-4264-a659-71343af52db7} event:/Ingeste/game/18_heart/hotpinball_activate
{56b5a69d-de52-4c7f-bb74-df0e3ba001e5} event:/Ingeste/game/18_heart/iceball_break
{52125c68-6ecd-43a5-81e8-8b7226c25e2a} event:/Ingeste/game/18_heart/iceblock_reappear
{262f9bfc-8646-489f-bc05-6119a7060928} event:/Ingeste/game/18_heart/iceblock_touch
{2601c3fb-e227-4485-9386-2bc8f17e71fe} event:/Ingeste/game/18_heart/pinballbumper_hit
{ceb5701f-2256-4ca9-9ce0-6274329f3b5b} event:/Ingeste/game/18_heart/pinkcoldpinball_activate
{04d1855d-9336-4ee9-b41f-1a183e73ca14} event:/Ingeste/game/18_heart/rising_threat
{a48a32fa-d874-4a38-aa91-f2c07a58565f} event:/Ingeste/game/18_heart/switch_to_cold
{9bfc2194-ab76-4955-bcb2-eea8024f09cd} event:/Ingeste/game/18_heart/switch_to_hot
{5825d9f6-3751-46ca-a95f-3b371404ad16} event:/Ingeste/game/general/cartridge_preview
{df12e716-748c-42f6-8cf5-6635cf2cebd3} event:/Ingeste/game/general/cartridge_unlocked
{48c25c91-16ad-4f8c-b275-e2884da73c41} event:/Ingeste/game/general/cassette_preview
{ffdf7b2a-fdb1-41b8-a3e2-978c80dfc8da} event:/Ingeste/game/general/crystalheart_rainbow_get
{b1838251-9a33-4d64-b43c-7872305cf29a} event:/Ingeste/game/general/cyandiamond_return
{5eecd70c-f04d-4b18-a0f5-55448d88c571} event:/Ingeste/game/general/cyandiamond_touch
{1fe08586-c09b-4ad9-8955-c3194781cc7c} event:/Ingeste/game/general/rainbow_heartgem_preview_loop
{7a6c94ea-b11f-4149-bb99-3c4138c46a91} event:/Ingeste/game/general/reddiamond_return
{1566a1aa-946f-4b47-a0a3-fdfb40b3319f} event:/Ingeste/game/general/reddiamond_touch
{df515311-215d-407b-8fda-d325bfe800e4} event:/Ingeste/game/general/revealed_secrets
{77db3527-7f9e-47a7-9867-7a8cb463d26c} event:/Ingeste/game/general/soulgoner_staff_appear
{a3c995c0-6e84-4545-8976-10541cf9f99c} event:/Ingeste/game/general/soulgoner_staff_form
{4a9b6261-b713-4073-a89e-965586352a97} event:/Ingeste/game/general/soulgoner_staff_get
{20ccfcdc-ae8f-411e-8b6b-cdd1e7aa7bfc} event:/Ingeste/game/general/tape_intro
{c4be0eba-1393-42e0-b908-89f6f2df29c2} event:/Ingeste/game/general/tape_loop
{822833b7-cc0e-4256-9c63-b8fd8a30426c} event:/Ingeste/game/general/tape_outro
{73838576-b4c9-47c9-8c36-2c52c60f36b3} event:/Ingeste/game/general/tape_preview
{921884fc-78c0-4aed-a761-fa8cc448e2da} event:/Ingeste/game/general/tape_unlocked
{54b2334d-5047-48a3-8a90-c0f25efd94c7} event:/Ingeste/music/BSide/01_city
{5e63c6ff-c115-47f4-b61a-71a353941741} event:/Ingeste/music/BSide/02_nightmare
{b72e14cd-ab26-4de6-a91b-dd7263584b53} event:/Ingeste/music/BSide/03_star
{f0ad5dd8-001b-48b6-9282-8a860bcafc35} event:/Ingeste/music/BSide/04_legend
{c21756e8-9939-44e6-8682-92b3264e50e3} event:/Ingeste/music/BSide/05_restore
{c29b83ff-a95b-4daa-a8f1-6924ecf7c578} event:/Ingeste/music/BSide/06_stronghold
{fb95f590-1976-4c30-b0b7-275be9c1429e} event:/Ingeste/music/BSide/07_hell
{fde36907-bc17-446e-9f63-f78fcc00e348} event:/Ingeste/music/BSide/08_truth
{072c4f6d-a452-4df6-a8e2-d0d754a4d207} event:/Ingeste/music/BSide/09_summit
{f3d18c28-894c-497e-b97b-3f3ff7535e1c} event:/Ingeste/music/BSide/10_ruins
{ceeb9f4c-b58d-4744-acc8-fb4274f380c4} event:/Ingeste/music/BSide/11_snowdin
{978cd0d5-f7e1-45bd-abdb-ed6c5575b73a} event:/Ingeste/music/BSide/12_water
{af353048-e268-4e59-9748-c6ffe0d0a4a4} event:/Ingeste/music/BSide/13_fire
{7472cf87-247c-4fb1-b413-ca0e42781bfe} event:/Ingeste/music/BSide/14_digital
{a313f8bd-7294-42ef-95e9-889dfc498798} event:/Ingeste/music/BSide/15_castle
{72254030-c75f-4e9d-90ee-da3336c084fc} event:/Ingeste/music/BSide/18_heart
{2c433208-c626-4210-aee4-44318ca22c42} event:/Ingeste/music/Cassette/01_metro
{2cdb33a8-0339-49e7-b00c-7c81e0e8d403} event:/Ingeste/music/Cassette/02_shadow
{f3226f4e-7645-4cc6-b415-b3c1e9ffef9b} event:/Ingeste/music/Cassette/03_awakening
{d4d2fd51-c851-4f5b-83be-eef037cbcf76} event:/Ingeste/music/Cassette/04_destiny
{17dc6f96-d09e-4bde-87e1-2f46dfb06fbe} event:/Ingeste/music/Cassette/05_facrtured
{c23ca25d-0bad-49b5-829e-6d86a8d43434} event:/Ingeste/music/Cassette/06_fortress
{a98480e8-ffd0-4988-b676-b60a7b49f1d1} event:/Ingeste/music/Cassette/07_inferno
{8537f98f-4da0-40b6-98ca-e677fbdb3030} event:/Ingeste/music/Cassette/08_edge
{43fc7dba-79dc-4a38-9d49-33020cf6de8a} event:/Ingeste/music/Cassette/09_apex
{09f846ee-3e54-446a-a39c-b6aa24fafde8} event:/Ingeste/music/Cassette/10_echo
{88ef1b16-3345-4a6a-a9ae-d35e9f180880} event:/Ingeste/music/Cassette/11_frozen
{695bcad7-be89-495c-ae09-5ad7e8abe633} event:/Ingeste/music/Cassette/12_depth
{8639d273-4856-4d15-a34d-9c73a4d35b7f} event:/Ingeste/music/Cassette/13_blazing
{5edb9593-caba-41a9-9b48-0213c4445f60} event:/Ingeste/music/Cassette/14_cyber
{f09e17af-f84e-4157-8d1d-4554f77ea582} event:/Ingeste/music/Cassette/15_citadel
{09f8c7b9-be25-4027-83f0-6a0fcd9c2546} event:/Ingeste/music/Cassette/16_garden
{74803bde-e694-4187-bd39-0cc4b7b16d4d} event:/Ingeste/music/Cassette/18_core
{3323320c-fbc5-47c1-a731-54d59a38a2b8} event:/Ingeste/music/CSide/01_city
{e09a3cff-97c1-427f-b670-1b516bbac603} event:/Ingeste/music/CSide/02_nightmare
{4f013e5f-a9d3-4d20-81e3-9f9b72b70fcc} event:/Ingeste/music/CSide/03_star
{5013c185-da70-4128-a8bd-bfcc510f2146} event:/Ingeste/music/CSide/04_legend
{7b127447-1210-4bf7-a257-1a9f97b61692} event:/Ingeste/music/CSide/05_restore
{bc503a08-eed8-47f3-8bfe-8bdbafb602af} event:/Ingeste/music/CSide/06_stronghold
{7c4db983-0f68-4295-809d-2e2bd7e20490} event:/Ingeste/music/CSide/07_hell
{5df0cbe9-0849-44f2-8b0c-4e9af447c2ed} event:/Ingeste/music/CSide/08_truth
{a0fa3a2c-56d4-405f-9d00-129c2ceb7fee} event:/Ingeste/music/CSide/09_summit
{98444188-db2e-4d8b-a3d9-349ec9f0b210} event:/Ingeste/music/CSide/10_ruins
{db39efe7-0488-4a31-a6ef-687aa1dfbbba} event:/Ingeste/music/CSide/11_snowdin
{079ae9da-b1a4-41c5-8dd3-e184a4ee5c05} event:/Ingeste/music/CSide/12_water
{1801ee0b-f05c-4047-84f2-572e453a8a19} event:/Ingeste/music/CSide/13_fire
{fb817fc6-acda-44c0-8c7e-491c8698cef3} event:/Ingeste/music/CSide/14_digital
{66e57887-12c3-40c8-a07c-71356d4a5ed2} event:/Ingeste/music/CSide/15_castle
{a2438d64-c099-4a84-b44e-c9c378b361e1} event:/Ingeste/music/CSide/18_heart
{8d16f719-12c7-4bf1-8c08-4abdec541254} event:/Ingeste/music/lobby/main0
{6fbc644f-f059-4204-92e7-212412b39bee} event:/Ingeste/music/lobby/main1
{33ea3c80-1c7d-415f-9c55-3bc252d7677a} event:/Ingeste/music/lobby/main2
{1767c1e7-457a-4cf3-85ac-55c9122073c8} event:/Ingeste/music/lobby/main3
{4b3d3ec2-73ef-4acf-aa7a-00ae6c50e4ad} event:/Ingeste/music/lobby/main4
{0afa70b5-9666-46dc-bb4b-58d7fa588c05} event:/Ingeste/music/lobby/main5
{1d6dba99-535b-401e-b2c7-ae480606ae10} event:/Ingeste/music/lobby/main6
{72ee2ee8-c088-46d1-a573-7f0f6ea44c65} event:/Ingeste/music/lobby/main7
{275bc425-e21b-41f6-84b4-e315b30a6a46} event:/Ingeste/music/lvl0/creation/create
{d3d7b574-3318-44da-95db-1eaf7e0d8177} event:/Ingeste/music/lvl0/creation/drone
{7f98ea8a-70c5-4937-bac1-6da8b68fd935} event:/Ingeste/music/lvl0/creation/heart_appear
{f98feec1-77b6-4dda-b3a4-c95bb79859c7} event:/Ingeste/music/lvl0/creation/heart_change
{eeff88b8-cf65-490f-8de8-d88e734c7c39} event:/Ingeste/music/lvl0/bridge
{e3bec57f-0b2b-492c-8255-2990d88e5a72} event:/Ingeste/music/lvl0/intro
{eb31a69d-ec44-4e5d-bc31-89b69e914eda} event:/Ingeste/music/lvl0/title_ping
{ea2ead74-243d-481a-afb2-9fb733f5ece7} event:/Ingeste/music/lvl1/magolor
{0a2d3b7d-18d2-4565-bb9a-82362b619dfe} event:/Ingeste/music/lvl1/main
{6fe21966-eee8-41f5-afec-e24df8a5f78f} event:/Ingeste/music/lvl10/boss_burn
{e41a244e-476c-47a0-8578-5bec6b90f85a} event:/Ingeste/music/lvl10/boss_fight
{644fefba-e7e1-45e6-b9e2-62da33efff45} event:/Ingeste/music/lvl10/fallen_girl_star
{0cebeda7-66f7-408a-970e-615bbf6a1ea6} event:/Ingeste/music/lvl10/flowey
{d5df2edf-4e69-4a73-af84-894bc2e091cf} event:/Ingeste/music/lvl10/flowey_remember
{1022ccee-a135-4e08-a370-8aa24c7b0b34} event:/Ingeste/music/lvl10/home
{95974343-aa9d-4acb-9656-71b424a6bd8d} event:/Ingeste/music/lvl10/intro
{a043c8fb-4eea-4b43-a059-a62d49c38f2c} event:/Ingeste/music/lvl10/main
{c1214b28-8222-4174-bd28-cf3d28cef830} event:/Ingeste/music/lvl10/rickrolled
{23720466-3117-4383-9d0c-6947442e1fcf} event:/Ingeste/music/lvl10/toriel
{ba78432b-1507-4140-900a-6c7313b87d33} event:/Ingeste/music/lvl11/black_matter_swordman
{aa77ca6f-b243-4c98-a3e5-9c6ceadd0a68} event:/Ingeste/music/lvl11/black_matter_swordman_ex
{e4fa5c7e-38ce-4553-8881-f0940e9db76a} event:/Ingeste/music/lvl11/frostedfeistyfive
{fd16d844-aec1-45fb-9fa9-36461d96819f} event:/Ingeste/music/lvl11/main
{d78bb9a9-79aa-4179-bdf1-59a2771a157b} event:/Ingeste/music/lvl11/pmarlet_fight
{6bbf9364-7a06-4235-91ed-8bc0fe8e9f83} event:/Ingeste/music/lvl11/pmarlet_glitched
{b1472489-1c1b-4df7-868f-664636e4fb67} event:/Ingeste/music/lvl11/town
{34db5264-83bf-45d2-b91e-3691250312a3} event:/Ingeste/music/lvl12/apex_fight
{9192bb4a-13ec-41ab-88b1-bd0886d90896} event:/Ingeste/music/lvl12/from_now_on
{e1e0e74a-ac2d-4f9b-95c8-daf1f0389bb8} event:/Ingeste/music/lvl12/hyper_titanices
{86891da7-943f-460c-9641-859c07bcd2e9} event:/Ingeste/music/lvl12/main
{cbe0b6f3-b82f-4b3f-a1fd-ac8b51d2856e} event:/Ingeste/music/lvl12/pre_apex_fight
{be2bd7b1-a97d-4f06-9f24-d0280c073c05} event:/Ingeste/music/lvl12/quite
{3518308b-8c7d-4691-91de-bd5ffbb3db79} event:/Ingeste/music/lvl12/spawn
{ae4ef20b-42db-413e-8e16-35322ef53c33} event:/Ingeste/music/lvl12/temmie
{5bde5bc9-ca55-440e-8093-d67236d31343} event:/Ingeste/music/lvl12/titanices
{85e3048e-4b02-4794-a452-2f2e851a30b2} event:/Ingeste/music/lvl12/titanices_intro
{d368152f-4c1d-4dda-bae7-bc567f4de0ef} event:/Ingeste/music/lvl12/tower
{93e9a545-d456-4b30-8442-7347c1528c63} event:/Ingeste/music/lvl12/wish
